_id,Neighborhood,Sector #,Pop. 1940,Pop. 1950,Pop. 1960,Pop. 1970,Pop. 1980,Pop. 1990,Pop. 2000,Pop. 2010,"% Pop. Change, 60-70","% Pop. Change, 70-80","% Pop. Change, 80-90","% Pop. Change, 90-00","% Pop. Change, 00-10",Pop. as % of City total (2010),Land Area (sq. mi),Land Area (acres),Persons / sq. mi (2010),Persons / sq. mi (2000),Persons / acre (2010),Persons / acre (2000),% African American (2010),% Asian (2010),% Other (2010),% White (2010),% 2+ Races (2010),% Hispanic (of any race) (2010),% Pop. Age < 5 (2010),% Pop. Age 5-19 (2010),% Pop. Age 20-34 (2010),% Pop. Age 35-59 (2010),% Pop. Age 60-74 (2010),% Pop. Age > 75 (2010)
44,Knoxville,6,8024,7867,7353,6527,5524,4971,4432,3747,-0.11233510131918900132319549811654724180698394775390625,-0.1536693733721460064511887821936397813260555267333984375,-0.10010861694424300072370215275441296398639678955078125,-0.10842888754777700588416422533555305562913417816162109375,-0.1545577617328519892669902446868945844471454620361328125,0.01225695443958899934211448368159835808910429477691650390625,0.301999999999999990674126593148685060441493988037109375,193.280000000000001136868377216160297393798828125,12407.284768211900882306508719921112060546875,14675.49668874169947230257093906402587890625,19.386382450331101523488541715778410434722900390625,22.930463576158899741130881011486053466796875,0.51507872965038703494400351701187901198863983154296875,0.00880704563650899947824246538630177383311092853546142578125,0.00880704563650899947824246538630177383311092853546142578125,0.4278089137977050260275291293510235846042633056640625,0.039500000000000000388578058618804789148271083831787109375,0.01299999999999999940325512426397835952229797840118408203125,0.07699999999999999900079927783735911361873149871826171875,0.278799999999999992272847748608910478651523590087890625,0.1489000000000000045741188614556449465453624725341796875,0.34370000000000000550670620214077644050121307373046875,0.09560000000000000441868763800812303088605403900146484375,0.056000000000000001165734175856414367444813251495361328125
45,Larimer,12,13338,12102,9457,7397,5044,3992,2602,1728,-0.21782806386803399423257587841362692415714263916015625,-0.3181019332161689749938204840873368084430694580078125,-0.2085646312450440131858186987301451154053211212158203125,-0.34819639278557101835787079835426993668079376220703125,-0.335895465026901984817442325947922654449939727783203125,0.005652526627064000282196776225873691146261990070343017578125,0.445000000000000006661338147750939242541790008544921875,284.80000000000001136868377216160297393798828125,3883.14606741573015824542380869388580322265625,5847.191011235960104386322200298309326171875,6.0674157303370801486153141013346612453460693359375,9.13623595505617913659079931676387786865234375,0.85821759259259200458558325408375822007656097412109375,0.01157407407407400057319790676046977750957012176513671875,0.009837962962962999713401046619765111245214939117431640625,0.08969907407407400057319790676046977750957012176513671875,0.0307000000000000015931700403370996355079114437103271484375,0.0189999999999999995281552145343084703199565410614013671875,0.05909999999999999975575093458246556110680103302001953125,0.1821000000000000118571819029966718517243862152099609375,0.15220000000000000195399252334027551114559173583984375,0.340299999999999991384669328908785246312618255615234375,0.0889999999999999957811525064244051463901996612548828125,0.1773000000000000131450406115618534386157989501953125
46,Lincoln Place,8,3249,4187,5434,5300,4619,3841,3671,3227,-0.024659550975339998568625077268734457902610301971435546875,-0.12849056603773600926388098741881549358367919921875,-0.1684347261311970045394303951979964040219783782958984375,-0.04425930747201199666474025207207887433469295501708984375,-0.120947970580222996517250066972337663173675537109375,0.01055596263051799925392071344276700983755290508270263671875,0.9839999999999999857891452847979962825775146484375,629.759999999999990905052982270717620849609375,3279.47154471544990883558057248592376708984375,3730.69105691056984142051078379154205322265625,5.12417428861788959437717494438402354717254638671875,5.829204776422759692877662018872797489166259765625,0.0148744964363189992317959564616103307344019412994384765625,0.00216919739696300011011498298785227234475314617156982421875,0.0034087387666560001013571490346976133878342807292938232421875,0.97025100712736300767602415362489409744739532470703125,0.0092999999999999992394972281317677698098123073577880859375,0.00600000000000000012490009027033011079765856266021728515625,0.061400000000000003186340080674199271015822887420654296875,0.1342000000000000137223565843669348396360874176025390625,0.1948000000000000009325873406851314939558506011962890625,0.384799999999999975397457774306531064212322235107421875,0.131099999999999994315658113919198513031005859375,0.09379999999999999449329379785922355949878692626953125
47,Lincoln-Lemington-Belmar,11,9591,9367,10475,9468,8061,6644,5550,4883,-0.09613365155131299577551118318297085352241992950439453125,-0.1486058301647650015109292098713922314345836639404296875,-0.175784642103957000625058526566135697066783905029296875,-0.164659843467790001358963536404189653694629669189453125,-0.12018018018017999348767688161387923173606395721435546875,0.015972967314787998860392548294839798472821712493896484375,1.8120000000000000550670620214077644050121307373046875,1159.680000000000063664629124104976654052734375,2694.81236203091020797728560864925384521484375,3062.913907284770175465382635593414306640625,4.21064431567328956163009934243746101856231689453125,4.7858029801324502017223494476638734340667724609375,0.79377431906614803747146424939273856580257415771484375,0.016997747286504001629214855029204045422375202178955078125,0.005734179807495000391615036505754687823355197906494140625,0.1613762031537989971585744797266670502722263336181640625,0.022100000000000001587618925213973852805793285369873046875,0.0120000000000000002498001805406602215953171253204345703125,0.051600000000000000033306690738754696212708950042724609375,0.268799999999999983391063551607658155262470245361328125,0.18440000000000000834887714518117718398571014404296875,0.289800000000000002042810365310288034379482269287109375,0.0914999999999999980015985556747182272374629974365234375,0.11390000000000000124344978758017532527446746826171875
48,Lower Lawrenceville,13,9036,7899,5338,4536,3602,2650,2585,2341,-0.1502435369052080027518769611560855992138385772705078125,-0.2059082892416229937371241476284922100603580474853515625,-0.26429761243753502331088611754239536821842193603515625,-0.0245283018867919998251547752943224622868001461029052734375,-0.094390715667310998160388635369599796831607818603515625,0.00765773427891000037226465479989201412536203861236572265625,0.429999999999999993338661852249060757458209991455078125,275.19999999999998863131622783839702606201171875,5444.18604651162968366406857967376708984375,6011.6279069767397231771610677242279052734375,8.506540697674420670182371395640075206756591796875,9.3931686046511604359920966089703142642974853515625,0.2332336608287060020217040801071561872959136962890625,0.0252029047415630001738318100024116574786603450775146484375,0.01238786843229400073951307348352202097885310649871826171875,0.70439982913284904242345874081365764141082763671875,0.0247999999999999991284749256692521157674491405487060546875,0.01299999999999999940325512426397835952229797840118408203125,0.055000000000000000277555756156289135105907917022705078125,0.12489999999999999713562459646709612570703029632568359375,0.332199999999999995292654375589336268603801727294921875,0.288999999999999979127807137047057040035724639892578125,0.07670000000000000428546087505310424603521823883056640625,0.1222000000000000030642155479654320515692234039306640625
49,Manchester,3,11797,10958,8528,4778,2812,3077,2506,2130,-0.43972795497185701574238692046492360532283782958984375,-0.411469233989117000316326766551355831325054168701171875,0.09423897581792299582570393567948485724627971649169921875,-0.18557036074098098854534555357531644403934478759765625,-0.1500399042298480034585139719638391397893428802490234375,0.006967524140998999915286304940309491939842700958251953125,0.27900000000000002575717417130363173782825469970703125,178.56000000000000227373675443232059478759765625,7634.4086021505399912712164223194122314453125,8982.07885304659066605381667613983154296875,11.9287634408601999069787780172191560268402099609375,14.03449820788529933679456007666885852813720703125,0.801408450704224950555953910225071012973785400390625,0.006103286384977000232632260434684212668798863887786865234375,0.006572769953052000173332469756815044092945754528045654296875,0.159624413145539989500321098603308200836181640625,0.0263000000000000004607425552194399642758071422576904296875,0.01400000000000000029143354396410359186120331287384033203125,0.05029999999999999749089596434714621864259243011474609375,0.2944999999999999840127884453977458178997039794921875,0.1373000000000000053734794391857576556503772735595703125,0.35980000000000000870414851306122727692127227783203125,0.12230000000000000592859095149833592586219310760498046875,0.035799999999999998490096686509787105023860931396484375
50,Marshall-Shadeland,2,15944,14183,12038,9013,7550,7903,6951,6043,-0.251287589300548008797164811767288483679294586181640625,-0.1623210917563520094830664675100706517696380615234375,0.046754966887417002963100998158552101813256740570068359375,-0.1204605845881309977851714165808516554534435272216796875,-0.1306286865199250135649577941876486875116825103759765625,0.019767487504252001517812686870456673204898834228515625,1.254000000000000003552713678800500929355621337890625,802.55999999999994543031789362430572509765625,4818.9792663476900997920893132686614990234375,5543.062200956939705065451562404632568359375,7.5296551036682597413118855911307036876678466796875,8.6610346889952207760643432266078889369964599609375,0.433228528876386020929345477270544506609439849853515625,0.002482210822439000035000145061303555849008262157440185546875,0.029455568426278000426776770837022922933101654052734375,0.5143140824093990204346482641994953155517578125,0.0205000000000000008604228440844963188283145427703857421875,0.0290000000000000014710455076283324160613119602203369140625,0.045800000000000000432986979603811050765216350555419921875,0.2059999999999999886757251488234032876789569854736328125,0.187099999999999988542498385868384502828121185302734375,0.403700000000000003286260152890463359653949737548828125,0.08569999999999999840127884453977458178997039794921875,0.07169999999999999984456877655247808434069156646728515625
51,Middle Hill,15,17029,14929,11849,7681,4262,2829,2143,1707,-0.3517596421638959913735789086786098778247833251953125,-0.445124332769171016099818416478228755295276641845703125,-0.336227123416236006736568242558860220015048980712890625,-0.24248851184163999761267405119724571704864501953125,-0.2034531031264580069883862734059221111238002777099609375,0.005583832727082000020601970646794143249280750751495361328125,0.304999999999999993338661852249060757458209991455078125,195.19999999999998863131622783839702606201171875,5596.721311475410402636043727397918701171875,7026.22950819672041689045727252960205078125,8.7448770491803298199329219642095267772674560546875,10.978483606557400520387091091834008693695068359375,0.943175161101347026004759754869155585765838623046875,0.00117164616285900008603448885224906916846521198749542236328125,0.00175746924428799998658956571517819611472077667713165283203125,0.03807850029291200144587747900004615075886249542236328125,0.015800000000000001543210004228967591188848018646240234375,0.00899999999999999931998839741709161899052560329437255859375,0.043799999999999998656630140203560586087405681610107421875,0.15029999999999998916422327965847216546535491943359375,0.1333000000000000018207657603852567262947559356689453125,0.36699999999999999289457264239899814128875732421875,0.223399999999999987476684282228234224021434783935546875,0.082199999999999995292654375589336268603801727294921875
52,Morningside,12,5997,6063,5705,5294,4730,3973,3549,3346,-0.07204206836108699441023617282553459517657756805419921875,-0.10653570079335099307638046184365521185100078582763671875,-0.1600422832980969989336017533787526190280914306640625,-0.106720362446514005494435650689410977065563201904296875,-0.05719921104536500322534919860117952339351177215576171875,0.01094522806374799948903042690062648034654557704925537109375,0.38200000000000000621724893790087662637233734130859375,244.479999999999989768184605054557323455810546875,8759.162303664919818402267992496490478515625,9290.57591623036933015100657939910888671875,13.686191099476399557488548452965915203094482421875,14.5165248691098991429271336528472602367401123046875,0.16497310221159600107654341627494432032108306884765625,0.009862522414824000105415535699648899026215076446533203125,0.00866706515242099927165408956852843402884900569915771484375,0.79258816497310202731085837513091973960399627685546875,0.0239000000000000011046719095020307577215135097503662109375,0.01600000000000000033306690738754696212708950042724609375,0.05809999999999999886757251488234032876789569854736328125,0.1418000000000000093702823278363212011754512786865234375,0.2461000000000000131894495325468597002327442169189453125,0.3446000000000000174082970261224545538425445556640625,0.12360000000000000153210777398271602578461170196533203125,0.08580000000000000126565424807267845608294010162353515625
53,Mount Washington,6,20013,19060,17415,14787,11795,10700,9878,8799,-0.15090439276485800856875130193657241761684417724609375,-0.202339893149387994863985795745975337922573089599609375,-0.092835947435354004841912001211312599480152130126953125,-0.0768224299065420057619490989964106120169162750244140625,-0.10923263818586799456245017836408806033432483673095703125,0.028782744092325000806464885272362153045833110809326171875,1.1399999999999999023003738329862244427204132080078125,729.6000000000000227373675443232059478759765625,7718.4210526315800962038338184356689453125,8664.91228070175930042751133441925048828125,12.06003289473679984666887321509420871734619140625,13.53892543859650032800345798023045063018798828125,0.1029662461643369997243979696577298454940319061279296875,0.007159904534606000015006799230832257308065891265869140625,0.0079554494828960008179219443036345182918012142181396484375,0.85930219343107194784892044481239281594753265380859375,0.0225999999999999985622611831104222801513969898223876953125,0.01600000000000000033306690738754696212708950042724609375,0.0451000000000000011990408665951690636575222015380859375,0.10390000000000000623945339839337975718080997467041015625,0.356700000000000017053025658242404460906982421875,0.300999999999999989785948173448559828102588653564453125,0.119499999999999995115018691649311222136020660400390625,0.0738999999999999934718886152040795423090457916259765625
54,Mt. Oliver,7,1448,1716,2586,2185,716,620,584,509,-0.155065738592421009656163732870481908321380615234375,-0.67231121281464500949454077272093854844570159912109375,-0.1340782122905030127046899224296794272959232330322265625,-0.058064516129031996938270054897657246328890323638916015625,-0.1284246575342470053637811133739887736737728118896484375,0.0016650092900319999993097308532696843030862510204315185546875,0.1000000000000000055511151231257827021181583404541015625,64,5090,5840,7.953125,9.125,0.377210216110019980195744437878602184355258941650390625,0.003929273084478999804314280908101864042691886425018310546875,0.0098231827111979995448276525848996243439614772796630859375,0.5815324165029469583032550872303545475006103515625,0.0275000000000000001387778780781445675529539585113525390625,0.0179999999999999986399767948341832379810512065887451171875,0,0.33879999999999999005240169935859739780426025390625,0.1449000000000000010214051826551440171897411346435546875,0.398600000000000009858780458671390078961849212646484375,0.0960000000000000019984014443252817727625370025634765625,0.0217000000000000005384581669432009221054613590240478515625
55,New Homestead,8,689,974,1105,1289,979,1008,937,990,0.1665158371040720008959823417171719484031200408935546875,-0.2404965089216450080389364529764861799776554107666015625,0.029622063329927998676094347274556639604270458221435546875,-0.07043650793650800545631085469722165726125240325927734375,0.0565635005336179996771051037285360507667064666748046875,0.0032384267134219998397759443520271815941669046878814697265625,0.794000000000000039079850466805510222911834716796875,508.16000000000002501110429875552654266357421875,1246.85138539043009586748667061328887939453125,1180.10075566750992948072962462902069091796875,1.948205289672539919365590321831405162811279296875,1.843907430730479912739383507869206368923187255859375,0.08888888888888900330353948220363236032426357269287109375,0.0050505050505049997600082178905722685158252716064453125,0.006060606060605999885482209066367431660182774066925048828125,0.87676767676767697334838658207445405423641204833984375,0.02319999999999999840127884453977458178997039794921875,0.01700000000000000122124532708767219446599483489990234375,0.04120000000000000051070259132757200859487056732177734375,0.251500000000000001332267629550187848508358001708984375,0.1632000000000000117239551400416530668735504150390625,0.296300000000000007815970093361102044582366943359375,0.1852999999999999924948923535339417867362499237060546875,0.0625
56,North Oakland,14,6127,8063,7453,8666,8708,10836,9857,10551,0.162753253723332991231842470369883812963962554931640625,0.004846526655897000213091274645194062031805515289306640625,0.2443729903536979997102918105156277306377887725830078125,-0.09034699150978199588823969179429695941507816314697265625,0.07040681749010800627441852839183411560952663421630859375,0.034513778033653998156271569541786448098719120025634765625,0.49899999999999999911182158029987476766109466552734375,319.3600000000000136424205265939235687255859375,21144.2885771543005830608308315277099609375,19753.50701402809863793663680553436279296875,33.0379509018035975032034912146627902984619140625,30.86485470941880038253657403402030467987060546875,0.08122452848071300135490702132301521487534046173095703125,0.1523078381196099895245055222403607331216335296630859375,0.01070988531892699997805085132540625636465847492218017578125,0.72959909013363699603615941668977029621601104736328125,0.0262000000000000010658141036401502788066864013671875,0.0269999999999999996946886682280819513835012912750244140625,0.0108000000000000005717648576819556183181703090667724609375,0.39800000000000002042810365310288034379482269287109375,0.376699999999999979305442820987082086503505706787109375,0.07499999999999999722444243843710864894092082977294921875,0.06719999999999999584776588790191453881561756134033203125,0.07220000000000000028865798640254070051014423370361328125
57,North Shore,16,5152,3952,2076,725,402,273,270,303,-0.65077071290944099590802807142608799040317535400390625,-0.445517241379309980597867024698643945157527923583984375,-0.320895522388060017160427150884061120450496673583984375,-0.01098901098901100027716015716805486590601503849029541015625,0.12222222222222199616847859715562663041055202484130859375,0.00099115484259300009640958339929284193203784525394439697265625,0.302999999999999991562305012848810292780399322509765625,193.919999999999987494447850622236728668212890625,1000,891.0891089108910136928898282349109649658203125,1.5625,1.3923267326732700066571624120115302503108978271484375,0.04620462046204600048415755964015261270105838775634765625,0.056105610561056000473723059940311941318213939666748046875,0.0132013201320130002525132795199169777333736419677734375,0.834983498349834984963990791584365069866180419921875,0.04950000000000000233146835171282873488962650299072265625,0.035999999999999997279953589668366475962102413177490234375,0,0,0.401700000000000001509903313490212894976139068603515625,0.3973999999999999754862756162765435874462127685546875,0.1484999999999999931166172473240294493734836578369140625,0.052400000000000002131628207280300557613372802734375
58,Northview Heights,1,662,727,527,4561,3217,2746,2526,1214,7.65464895635674036356022043037228286266326904296875,-0.29467222100416601282546480433666147291660308837890625,-0.146409698476841987346830364913330413401126861572265625,-0.08011653313911200335883933121294830925762653350830078125,-0.51939825811559803270256452378816902637481689453125,0.003971161646559999945649277464099213830195367336273193359375,0.313000000000000000444089209850062616169452667236328125,200.31999999999999317878973670303821563720703125,3878.59424920128003577701747417449951171875,8070.2875399361000745557248592376708984375,6.06030351437699987826590586337260901927947998046875,12.609824281150199709600201458670198917388916015625,0.90527182866556799023527446479420177638530731201171875,0.00082372322899499999214467660380023517063818871974945068359375,0.004118616144975000177563817516102062654681503772735595703125,0.04695222405271799737125348883637343533337116241455078125,0.042799999999999997768451720503435353748500347137451171875,0.0210000000000000013045120539345589349977672100067138671875,0.197599999999999997868371792719699442386627197265625,0.35189999999999999058530875117867253720760345458984375,0.151700000000000001509903313490212894976139068603515625,0.1555999999999999883204537809433531947433948516845703125,0.08400000000000000521804821573823573999106884002685546875,0.05909999999999999975575093458246556110680103302001953125
59,Oakwood,4,737,775,1469,1882,1195,1108,1028,1027,0.28114363512593598670719075016677379608154296875,-0.36503719447396398845029352742130868136882781982421875,-0.07280334728033499569477271506912074983119964599609375,-0.0722021660649820040678292798475013114511966705322265625,-0.000972762645913999974243979718124819555669091641902923583984375,0.0033594588229140000257277876016814843751490116119384765625,0.2520000000000000017763568394002504646778106689453125,161.280000000000001136868377216160297393798828125,4075.39682539683008144493214786052703857421875,4079.36507936507996419095434248447418212890625,6.36780753968254042973740070010535418987274169921875,6.374007936507940286219309200532734394073486328125,0.0584225900681600018859995770981186069548130035400390625,0.010710808179162999154154789493986754678189754486083984375,0.00876338851022400062984463176007920992560684680938720703125,0.902629016553067042849534118431620299816131591796875,0.0194999999999999999722444243843710864894092082977294921875,0.0109999999999999993616217608405349892564117908477783203125,0.0252999999999999995725641355193147319369018077850341796875,0.1907999999999999973798736618846305646002292633056640625,0.1726999999999999924060745115639292635023593902587890625,0.303800000000000014477308241112041287124156951904296875,0.1373999999999999943600670349042047746479511260986328125,0.1700000000000000122124532708767219446599483489990234375
60,Overbrook,5,4591,5278,6704,6104,5143,4456,4041,3644,-0.08949880668257799432030452635444817133247852325439453125,-0.1574377457404979863131444517421186901628971099853515625,-0.1335796227882559972233167400190723128616809844970703125,-0.093132854578097001851944014561013318598270416259765625,-0.0982430091561500018482178120393655262887477874755859375,0.0119200272158689994650426768885154160670936107635498046875,0.838999999999999968025576890795491635799407958984375,536.9600000000000363797880709171295166015625,4343.2657926102501733112148940563201904296875,4816.4481525625697031500749289989471435546875,6.78635280095352033669087177258916199207305908203125,7.525700238379020134971142397262156009674072265625,0.0354006586169040016187636865652166306972503662109375,0.009055982436882999142557792993102339096367359161376953125,0.0027442371020859998749508168458532963995821774005889892578125,0.93935236004390798569829712505452334880828857421875,0.01340000000000000045241588253475129022262990474700927734375,0.0109999999999999993616217608405349892564117908477783203125,0.0405999999999999972022379779446055181324481964111328125,0.17430000000000001048050535246147774159908294677734375,0.2059999999999999886757251488234032876789569854736328125,0.364599999999999979660714188867132179439067840576171875,0.12399999999999999911182158029987476766109466552734375,0.09039999999999999424904473244168912060558795928955078125
61,Perry North,2,8355,8354,7918,7601,5878,4927,4669,4050,-0.040035362465269001830403539088365505449473857879638671875,-0.226680699907907012846663974414695985615253448486328125,-0.16178972439605299182829867277177982032299041748046875,-0.052364522021514002536601850579245365224778652191162109375,-0.132576568858428001096427806260180659592151641845703125,0.01324810928218199922168363258379031321965157985687255859375,1.2119999999999999662492200513952411711215972900390625,775.6799999999999499777914024889469146728515625,3341.58415841584019290166907012462615966796875,3852.31023102310018657590262591838836669921875,5.22122524752474959086612216196954250335693359375,6.01923473597360025877378575387410819530487060546875,0.323456790123457016417063414337462745606899261474609375,0.00888888888888899990348146928909045527689158916473388671875,0.00962962962962999984017908872147017973475158214569091796875,0.62666666666666703822130557455238886177539825439453125,0.03139999999999999735766920139212743379175662994384765625,0.0179999999999999986399767948341832379810512065887451171875,0.0625,0.1484000000000000041300296516055823303759098052978515625,0.2457000000000000017319479184152442030608654022216796875,0.37399999999999999911182158029987476766109466552734375,0.10199999999999999344968415471157641150057315826416015625,0.06740000000000000157651669496772228740155696868896484375
62,Perry South,2,14666,14462,12382,10385,7355,6303,5276,4145,-0.161282506864803998336554968773270957171916961669921875,-0.291766971593645008109518812489113770425319671630859375,-0.1430319510537050031739880751047166995704174041748046875,-0.162938283357132007722611888311803340911865234375,-0.2143669446550419965813460976278292946517467498779296875,0.013558867401146000586376061392002156935632228851318359375,0.9050000000000000266453525910037569701671600341796875,579.200000000000045474735088646411895751953125,4580.1104972375696888775564730167388916015625,5829.8342541436495594098232686519622802734375,7.15642265193369997433592288871295750141143798828125,9.10911602209944959440690581686794757843017578125,0.68733413751507799194229164641001261770725250244140625,0.005066344993969000391753620959889303776435554027557373046875,0.012545235223159999227160454893237329088151454925537109375,0.26537997587454797976391773772775195538997650146484375,0.0297000000000000007049916206369744031690061092376708984375,0.0109999999999999993616217608405349892564117908477783203125,0.038100000000000001920685832601520814932882785797119140625,0.2472999999999999920508031436838791705667972564697265625,0.2094999999999999917843496177738416008651256561279296875,0.323299999999999976285636194006656296551227569580078125,0.1060999999999999998667732370449812151491641998291015625,0.07570000000000000339728245535297901369631290435791015625
63,Point Breeze,10,7681,7766,8057,7792,6464,5909,5665,5315,-0.032890654089611996713227171085236477665603160858154296875,-0.1704312114989730009284585321438498795032501220703125,-0.08586014851485200549685572468661121092736721038818359375,-0.041292942968353001098602561569350655190646648406982421875,-0.061782877316857998106769400692428462207317352294921875,0.017386098971553999581463045842610881663858890533447265625,1.004000000000000003552713678800500929355621337890625,642.55999999999994543031789362430572509765625,5293.8247011952198590734042227268218994140625,5642.430278884459767141379415988922119140625,8.271601095617530319259458337910473346710205078125,8.8162973107569708730579804978333413600921630859375,0.046472248353716001656454892554393154568970203399658203125,0.033490122295390001294634885198320262134075164794921875,0.00921919096895599914087693349529217812232673168182373046875,0.89125117591721603194088174859643913805484771728515625,0.019599999999999999367172875963660771958529949188232421875,0.0259999999999999988065102485279567190445959568023681640625,0.05229999999999999926725280374739668332040309906005859375,0.1491000000000000103028696685214526951313018798828125,0.1877000000000000057287508070658077485859394073486328125,0.412700000000000011279865930191590450704097747802734375,0.1176999999999999990674126593148685060441493988037109375,0.0803999999999999992450483432548935525119304656982421875
64,Point Breeze North,11,3518,4120,3552,3135,2705,2513,2304,2054,-0.11739864864864900384500145946731208823621273040771484375,-0.1371610845295060110426987876053317449986934661865234375,-0.0709796672828099939334123291700961999595165252685546875,-0.0831675288499799936214884610308217816054821014404296875,-0.1085069444444440034391874405628186650574207305908203125,0.006718917645826999983371674574073040275834500789642333984375,0.285999999999999976463271877946681343019008636474609375,183.039999999999992041921359486877918243408203125,7181.81818181818016455508768558502197265625,8055.9440559440599827212281525135040283203125,11.22159090909089940168996690772473812103271484375,12.5874125874126008284292765893042087554931640625,0.55355404089581294879707229483756236732006072998046875,0.0311587147030179985318643076652733725495636463165283203125,0.014605647517040000471499894274529651738703250885009765625,0.351022395326193004105874706510803662240505218505859375,0.049700000000000001121325254871408105827867984771728515625,0.0340000000000000024424906541753443889319896697998046875,0.006700000000000000226207941267375645111314952373504638671875,0.09810000000000000663913368725843611173331737518310546875,0.33960000000000001296740492762182839214801788330078125,0.31169999999999997708499677173676900565624237060546875,0.1423000000000000098143715376863838173449039459228515625,0.10169999999999999873434575192732154391705989837646484375
65,Polish Hill,13,5880,4896,3619,2709,1845,1610,1488,1274,-0.251450676982591991848181578461662866175174713134765625,-0.318936877076411995357574369336361996829509735107421875,-0.127371273712736987615556927266879938542842864990234375,-0.07577639751552800451150915250764228403568267822265625,-0.1438172043010750023039889811116154305636882781982421875,0.004167429932222000386887739153962684213183820247650146484375,0.25500000000000000444089209850062616169452667236328125,163.19999999999998863131622783839702606201171875,4996.0784313725498577696271240711212158203125,5835.2941176470603750203736126422882080078125,7.806372549019609863307778141461312770843505859375,9.1176470588235307701552301296032965183258056640625,0.12166405023547899322267085153725929558277130126953125,0.0125588697017269997069366382902444456703960895538330078125,0.007064364207220999967995478385773822083137929439544677734375,0.82888540031397195395612698121112771332263946533203125,0.029800000000000000099920072216264088638126850128173828125,0.021999999999999998723243521681069978512823581695556640625,0.006499999999999999701627562131989179761148989200592041015625,0.0652999999999999969357844520345679484307765960693359375,0.250500000000000000444089209850062616169452667236328125,0.4494000000000000216715534406830556690692901611328125,0.0940000000000000002220446049250313080847263336181640625,0.1342000000000000137223565843669348396360874176025390625
66,Regent Square,10,1494,1440,1339,1212,1167,1090,1131,928,-0.09484690067214300579490071640975656919181346893310546875,-0.037128712871287002095233020781961386092007160186767578125,-0.06598114824335900296947698961957939900457859039306640625,0.03761467889908200190607345803073258139193058013916015625,-0.1794871794871799874915296868493896909058094024658203125,0.0030356161515710002041235071601477102376520633697509765625,0.192000000000000003996802888650563545525074005126953125,122.8799999999999954525264911353588104248046875,4833.333333333330301684327423572540283203125,5890.625,7.5520833333333303727386009995825588703155517578125,9.2041015625,0.018318965517240999585357741352709126658737659454345703125,0.03125,0.00969827586206900051080115332524655968882143497467041015625,0.9234913793103449730637066750205121934413909912109375,0.017200000000000000011102230246251565404236316680908203125,0.025000000000000001387778780781445675529539585113525390625,0.0864999999999999935607064571740920655429363250732421875,0.056500000000000001609823385706476983614265918731689453125,0.1912999999999999978239628717346931807696819305419921875,0.474499999999999977351450297646806575357913970947265625,0.155700000000000005062616992290713824331760406494140625,0.035499999999999996835864379818303859792649745941162109375
67,Ridgemont,4,884,989,1059,1281,712,590,530,483,0.2096317280453260101236168111427105031907558441162109375,-0.4441842310694770201706660373019985854625701904296875,-0.171348314606741991550364900831482373178005218505859375,-0.10169491525423700328811804638462490402162075042724609375,-0.08867924528301900088944620392794604413211345672607421875,0.0015799596995789999022419269891770454705692827701568603515625,0.3689999999999999946709294817992486059665679931640625,236.159999999999996589394868351519107818603515625,1308.943089430890040603117085993289947509765625,1436.31436314363008932559750974178314208984375,2.045223577235769862880943037453107535839080810546875,2.244241192411919882943038828670978546142578125,0.064182194616976995238388781217508949339389801025390625,0.012422360248446999431148896064769360236823558807373046875,0.00828157349896499993258114358241073205135762691497802734375,0.91511387163561097590758208752959035336971282958984375,0,0.01400000000000000029143354396410359186120331287384033203125,0,0.045199999999999997124522366220844560302793979644775390625,0.251599999999999990318855225268634967505931854248046875,0.427999999999999991562305012848810292780399322509765625,0.0924999999999999988897769753748434595763683319091796875,0.1827999999999999902744463042836287058889865875244140625
68,Shadyside,12,17680,19279,18177,15848,13945,13385,13754,13915,-0.1281289541728559966404787928695441223680973052978515625,-0.12007824331145899865447290721931494772434234619140625,-0.04015776263893899855617064531543292105197906494140625,0.02756817332835299894089331473878701217472553253173828125,0.01170568561872900072151626460481566027738153934478759765625,0.045517886583099999298074322950924397446215152740478515625,0.9210000000000000408562073062057606875896453857421875,589.44000000000005456968210637569427490234375,15108.57763300760052516125142574310302734375,14933.767643865399804781191051006317138671875,23.6071525515744014001029427163302898406982421875,23.33401194353960050875684828497469425201416015625,0.0539705353934600007281829903149628080427646636962890625,0.198634567014013996288923635802348144352436065673828125,0.00912684153790900044855849415625925757922232151031494140625,0.719008264462809965067435769014991819858551025390625,0.0193000000000000011823875212257917155511677265167236328125,0.0330000000000000015543122344752191565930843353271484375,0.045199999999999997124522366220844560302793979644775390625,0.058799999999999998101518627890982315875589847564697265625,0.50349999999999994759747323769261129200458526611328125,0.22689999999999999058530875117867253720760345458984375,0.0849000000000000032418512319054570980370044708251953125,0.0806999999999999939603867460391484200954437255859375
